id	recommend_item	summarized_conversation	recommend_movie_list	movie_candidate_list	recall
20200223-182629_46_live.pkl	Blade Runner (1982)	The seeker enjoys watching Sci-fi and/or fantasy movies with their family, particularly those similar to the Star Wars and Harry Potter series. They are not fond of Keanu Reeves and have had trouble staying awake during the Matrix. They are open to recommendations, especially those featuring well-known actors like Harrison Ford, and are interested in highly-rated movies.	Star Wars: The Last Jedi|Harry Potter and the Deathly Hallows: Part 2|Indiana Jones and the Last Crusade|Star Wars: Episode IV - A New Hope|Blade Runner	The Spiderwebhouse|Star Wars: The Last Jedi|Star Wars: Episode IV - A New Hope|Star Wars: Episode VI - Return of the Jedi|Indiana Jones and the Last Crusade|The Spiderwebhouse|Star Wars: Episode V - The Empire Strikes Back|Blade Runner|Star Wars: Episode V - The Empire Strikes Back|Blade Runner 2049|Star Wars: The Rise of Skywalker|Ender's Game|Ad Astra|Harry Potter and the Deathly Hallows: Part 2|Star Trek Beyond|Lost in Space|The Hunters|Harry Potter and the Order of the Phoenix|Passengers|Back to the Future|Jupiter Ascending|Fantastic Beasts: The Crimes of Grindelwald|Star Wars: Episode III - Revenge of the Sith|Tron: Legacy|The Mummy|Serenity|Contact|Interstellar|Star Wars: Episode I - The Phantom Menace|Harry Potter and the Half-Blood Prince|Tomorrowland|Harry Potter and the Deathly Hallows: Part 2|Fantastic Beasts and Where to Find Them|Close Encounters of the Third Kind|Harry Potter and the Deathly Hallows: Part 1|Self/less|Stargate|THX 1138|Mission: Impossible III|Star Trek|Explorers|Star Trek Into Darkness|Rogue One: A Star Wars Story|2001: A Space Odyssey|Forbidden Planet|Fanboys|Harry Potter and the Prisoner of Azkaban|Mission: Impossible II|Bright|Terminator Genisys|Back to the Future Part II|Pathfinder|Silent Running|Doctor Strange|Flight of the Navigator|Ready Player One|Event Horizon|Star Trek V: The Final Frontier|Regarding Henry|Push|Sinbad: The Fifth Voyage|Rough Magic|Raiders of the Sun|Back to the Future Part III|Oblivion|Doctor Strange|Journey 2: The Mysterious Island|Inception|Harry and the Hendersons|Dune|After Earth|Guardians of the Galaxy|Scout|Mission: Impossible|D.A.R.Y.L.|Avatar|The Visitor|Witness|Space Warriors|Alien: Covenant|Gladiator|Rogue Warrior: Robot Fighter|Legend|Green Lantern|Gamer|John Wick: Chapter 2|Generation X|Race to Witch Mountain|Thor|Furious 7|Maps to the Stars|Martian Child|Headspace|Hyper Sapien: People from Another Star|Riverworld|Star Runners|A Wrinkle in Time|Deadpool|Battlefield Earth|Star Trek III: The Search for Spock	1.0
20191206-113904_576_live.pkl	Network (1976)	The seeker is looking for movies with good storylines, and they enjoy a range of genres including drama, crime, comedy, and dark comedy. They are a fan of Joaquin Phoenix and have enjoyed his movies 'Signs' and 'Her'. They also appreciate dark comedies like 'Fargo', 'Death of Stalin', and '7 Psychopaths'.	Joker|The Master|Her|Fargo|You Were Never Really Here	Joker|Clay Pigeons|I'm Still Here|The Nice Guys|The Nice Guys|Irrational Man|Mother!|The Nice Guys|Two Lovers|Zodiac|8MM|Reservation Road|Mary Magdalene|Her|Gemini|Finding Joy|Dark|Hesher|Hunter Gatherer|The Nice Guys|Little Miss Sunshine|The Master|You Were Never Really Here|Good Will Hunting|Signs|Night Moves|Inherent Vice|Good Dick|Good|Smart People|It's All About Love|Reach Me|Bright|Arizona Dream|Black Butterfly|21 Grams|Wanted|Hail, Caesar!|Sequoia|Big Lebowski, The|Look|Shrink|Destiny Turns on the Radio|Paradise|November Criminals|Bad Times at the El Royale|The Immigrant|Brick|This Must Be the Place|Usual Suspects, The|Austin Found|The Hateful Eight|Fargo|Night on Earth|Search and Destroy|Mortdecai|Hotel Artemis|Lucky|Somewhere|Slipstream|The Rover|Barton Fink|Roadside Prophets|Terminal|Zodiac|Loving Vincent|First Snow|Dark Blood|Other People|Backlight|Anomalisa|Desiree|Finding Forrester|The Stray|Brimstone|Suburbicon|The Bad Batch|The Survivalist|Happy Death Day|Dark Places|Small Crimes|The River Thief|Squatters|Dark Phoenix|Queen of Earth|American Pastoral|People Like Us|Joe|Suicide Squad|Maps to the Stars|I'm a Killer|Brief Interviews with Hideous Men|Happy Hunting|True Story|Mid90s|Ladder 49|Same Kind of Different as Me|Copycat|Entertainment|Return to Paradise	0.0
20200221-170956_653_live.pkl	Ma (2019)	The seeker enjoys action movies, is a fan of Edward Norton, and has watched films like 'Call of the Wild' with Harrison Ford and 'Field of Dreams'. They also appreciate Halloween movies, including the Rob Zombie remake.	Fight Club|The Revenant|Wanted|Halloween|The Hateful Eight	The Hunt|Search and Destroy|Rise: Blood Hunter|Sometimes They Come Back... for More|Good Will Hunting|Needful Things|Hatchet II|Wanted|Seeking Justice|The Nice Guys|The Revenant|Without a Paddle: Nature's Calling|Happy Hunting|Come And Find Me|Romancing the Stone|Mechanic: Resurrection|Deadfall|Finding Forrester|Zombieland|Dreamcatcher|The Nice Guys|Noah|From Dusk Till Dawn|Dead End Road|The Hunters|Target|The Nice Guys|Wildlife|The Revenant|Fight Club|The Calling|The Hitcher II: I've Been Waiting|Hunt to Kill|Hatchet III|Stir of Echoes: The Homecoming|House Hunting|Parker|Hideaway|The Hunt|Missing William|The Hateful Eight|Ed Wood|Halloween II|Hard Target|Fear and Loathing in Las Vegas|Near Dark|Reach Me|Zodiac|Extraction|Gone|Hatchet|Big Fish|Wanted: Dead or Alive|Stone|Hide and Seek|Getaway|The Hunter's Prayer|Wyatt Earp|Jack Reacher|The Nice Guys|Killing Season|Hunter Killer|Indiana Jones and the Last Crusade|Blood River|Drive Angry|Salvation Boulevard|Nebraska|Hard Target 2|Zodiac|The Condemned 2|Blade|R.I.P.D.|A Walk Among the Tombstones|World War Z|Shooter|Hell or High Water|Hunter Gatherer|Black Cadillac|Rebirth|Edmond|House of 1000 Corpses|A Walk in the Woods|Messengers 2: The Scarecrow|Bad Company|Dawn of the Dead|A Resurrection|Pig Hunt|Red Dragon|Hellraiser: Hellseeker|Halloween|Boone: The Bounty Hunter|Stir of Echoes|Guy|Barton Fink|Bone Tomahawk|Dead Man|Firewalker|Scouts Guide to the Zombie Apocalypse|Into the Wild|The Lone Ranger	0.0
20200220-123214_661_live.pkl	Spider-Man: Homecoming (2017)	The seeker is looking for a family-friendly movie, preferably a fantasy/adventure film, with a good message that can be enjoyed by both adults and young children. They have an interest in movies with humor and exciting events, and have previously enjoyed superhero movies like 'Avengers: Endgame'.	Spider-Man: Into the Spider-Verse|The Lego Movie|Incredibles 2|Onward|Guardians of the Galaxy	Rise of the Guardians|Pete's Dragon|The Kid Who Would Be King|Onward|Aladdin|Rise of the Guardians|Incredibles 2|Descendants|A Dog's Purpose|The BFG|Tomorrowland|A Dog's Journey|Avengers: Endgame|Wonder Park|Smallfoot|Bright|Home|The Christmas Dragon|Jumanji: The Next Level|Duck Duck Goose|Missing Link|Frozen 2|Epic|Mary Poppins Returns|The Nutcracker and the Four Realms|Fantastic Beasts: The Crimes of Grindelwald|A Perfect Christmas List|Quest for Camelot|Pan|Guardians of the Galaxy|The Grinch|How to Train Your Dragon: The Hidden World|Paddington 2|Fantastic Four|Brave|A Wrinkle in Time|Descendants 2|Star Wars: The Last Jedi|Mulan|The Little Prince|Jungle Cruise|Kubo and the Two Strings|The Hero of Color City|Legend of the Guardians: The Owls of Ga'Hoole|The Avengers|Peter Rabbit|The Good Dinosaur|Earth to Echo|Kung Fu Panda 3|Ancien and the Magic Tablet|The Croods|Moana|The Lion King|Up|The Hunters|Eragon|The Lego Movie|Journey 2: The Mysterious Island|Delgo|Christopher Robin|Shrek 2|Guardians of the Galaxy Vol. 2|Guardians of the Galaxy|The Star|Inkheart|Toy Story 4|Dumbo|Arthur and the Invisibles|Avengers: Age of Ultron|The Frog|Stardust|Ferdinand|Maleficent: Mistress of Evil|Smurfs: The Lost Village|The Secret Life of Pets 2|Atlantis: The Lost Empire|The Search for Santa Paws|Monkey King: Hero Is Back|Deadpool 2|Kung Fu Panda 2|Love the Coopers|Shazam!|Jumanji: Welcome to the Jungle|Pete's Dragon|Maleficent|Snow Queen|Thor|Cinderella|Percy Jackson: Sea of Monsters|Guardians of the Galaxy Vol. 2|The Lego Ninjago Movie|Spider-Man: Into the Spider-Verse|Mulan|Dragonquest|Aquaman|Happily N'Ever After 2|Vacation|Ant-Man and the Wasp|Happily Ever After|Despicable Me 3	0.0
20191208-154428_639_live.pkl	The Proposal (2009)|Just Friends (2005)	The seeker is looking for a good romantic comedy, particularly enjoying the humor of Ryan Reynolds and also liking Sandra Bullock. They have a fondness for movies like 'Definitely, Maybe' and are open to other recommendations starring Ryan Reynolds. They also enjoy his performances in other genres, such as the action-comedy seen in the Deadpool series and the comedy in 'Waiting'.	Just Friends|Deadpool|Waiting...|Definitely, Maybe|Deadpool 2	Definitely, Maybe|Waiting...|Deadpool|Always Be My Maybe|Deadpool 2|Isn't It Romantic|Literally, Right Before Aaron|The Nice Guys|Yes Man|The Nice Guys|Just Friends|Mr. Right|Along Came Polly|Destination Wedding|Just Go with It|The Nice Guys|Valentine's Day|Casual Encounters|The Wedding Ringer|Due Date|The Nice Guys|Buying the Cow|Crazy, Stupid, Love.|Paper Man|Someone Great|Bridesmaids|No Strings Attached|There's Something About Mary|I Love You, Man|Friends with Benefits|Romantic Comedy|How to Be Single|Sandy Wexler|What to Expect When You're Expecting|Safety Not Guaranteed|Sleeping with Other People|Thanks for Sharing|Something Borrowed|Addicted to Love|My One and Only|Stuck in Love|Finally Found Someone|Ruby Sparks|Aloha|Down with Love|Brother Nature|Goodbye Lover|Naked|Divorce Invitation|In Search of a Midnight Kiss|Must Love Dogs|Juno|20 Dates|The Hitman's Bodyguard|What Men Want|Leap Year|The Big Ask|50 First Dates|Up in the Air|Lars and the Real Girl|Man Up|Good Will Hunting|Blue Valentine|Prelude to a Kiss|Notting Hill|Get Him to the Greek|It's Complicated|Someone Marry Barry|I Think I Do|Breaking Up|Table 19|50/50|Mutual Appreciation|Something Real and Good|Cyrus|Hit by Lightning|Stuck Between Stations|Reality Bites|La La Land|This Is 40|Foolproof|You've Got Mail|Still Waiting...|Love Happens|Funny People|Playing It Cool|The Five-Year Engagement|Win a Date with Tad Hamilton!|Whatever It Takes|Wishful Thinking|Slow Learners|Begin Again|What Women Want|Straight A's|13 Going on 30|Someone Like You|Mike and Dave Need Wedding Dates|They Came Together|Sleepless in Seattle|Say Anything...	0.5
20191207-075407_662_live.pkl	Ad Astra (2019)	The seeker enjoys action, comedy, and sci-fi movies, including superhero films. They liked the movie 'Gemini Man' and are interested in a futuristic space travel movie starring Brad Pitt, despite not being a big fan of his.	Ad Astra|Guardians of the Galaxy|Interstellar|Deadpool|Passengers	Ad Astra|Gemini Man|Jupiter Ascending|Planet 51|Gemini|Starman|Interstellar|Star Trek Beyond|Battlefield Earth|Megamind|Gamer|Deadpool|Deadpool 2|Zodiac|War Machine|Fury|The Space|Sky Captain and the World of Tomorrow|Guardians of the Galaxy|Spaceman|Iron Man 2|Knight and Day|Self/less|Lazer Team|Tomorrowland|Surrogates|Guardians of the Galaxy Vol. 2|Guardians of the Galaxy|Bicentennial Man|Elysium|Blade Runner 2049|Tron: Legacy|Looper|Star Kid|Man of Steel|Hotel Artemis|Passengers|Wanted|Extraction|Gattaca|Blade Runner|John Carter|Seeking a Friend for the End of the World|Moontrap Target Earth|Guardians of the Galaxy Vol. 2|Space Station 76|Armageddon|Serenity|Silent Running|Love|The Martian|Collision Earth|Stark Raving Mad|Star Trek|Martian Child|After Earth|Replicant|Ready Player One|Escape from Planet Earth|Lost in Space|Superman Returns|Fanboys|Suicide Squad|Good Will Hunting|Space Warriors|Edge of Tomorrow|Journey 2: The Mysterious Island|Mercury Rising|Total Recall|Mission to Mars|Contact|Paul|Ready Player One|Due Date|First Man|Journey To Space|Brad's Status|Explorers|Terminator Genisys|Soldier|Raiders of the Sun|Star Trek Into Darkness|Mechanic: Resurrection|World War Z|Man|Gravity|Scorpio One|The Titan|Rogue Warrior: Robot Fighter|Area 51|Mechanic: Resurrection|Rocketman|Mission: Impossible II|Push|Manborg|Killing Them Softly|Star Trek: Nemesis|Race to Witch Mountain|400 Days|Inception	1.0
20200221-195310_979_live.pkl	Booksmart (2019)|Good Boys (2019)	The seeker enjoys comedy/drama movies, likes actors such as Zachary Levi, and prefers new releases with adult humor. They are not a fan of slow-paced movies or those that feel like traditional kids' movies but are open to films about kids if they have a humorous twist for adults. Availability on Netflix is also a consideration.	Good Boys|Mike and Dave Need Wedding Dates|The Babysitter|Someone Marry Barry|The Night Before	Reach Me|Father Figures|Casual Encounters|Keeping Up with the Joneses|Movie 43|Finding Joy|Austin Found|Zombieland: Double Tap|Keeping Up with the Steins|Dirty Grandpa|The Big Ask|Grown Ups|The Sitter|Zombieland|Don Verdean|Every Day|Laggies|Grown Ups 2|The Big Sick|Zoolander 2|Shazam!|Good Boys|Love, Simon|Someone Marry Barry|Just Looking|People Like Us|The Hunters|Happy Death Day 2U|Snatched|Due Date|Looking for Palladin|Mid90s|Hesher|Search and Destroy|Hunter Gatherer|Deadpool 2|Click|Mike and Dave Need Wedding Dates|Full Grown Men|Vacation|Searching|Mallrats|Jexi|Daddy's Home 2|Entertainment|Second Act|November Criminals|Dinner for Schmucks|Funny People|Crazy Eyes|Identity Thief|Big Daddy|This Is 40|Slash|Slow Learners|Kicking and Screaming|Smart People|Good Kids|Ghostbusters|Miss Stevens|The Nice Guys|The Change-Up|A Merry Friggin' Christmas|Somebody Up There Likes Me|Nerdland|22 Jump Street|You Don't Mess with the Zohan|Pitching Tents|Lemon|Happiness|The Night Before|The Babysitter|Struck by Lightning|Seeking a Friend for the End of the World|Get a Job|Fanboys|Visioneers|Good Dick|Look|Staten Island Summer|Come And Find Me|Popstar: Never Stop Never Stopping|Yes Man|Get Santa|Cheaper by the Dozen 2|Stuber|Rock the Kasbah|Daddy's Home|Masterminds|Stuck Between Stations|Date Night|The Lego Ninjago Movie|Fan Girl|Gigantic|The D Train|General Education|Jumanji: The Next Level|The Late Bloomer|Some Girl(s)|The Wedding Ringer	0.5
20200220-113609_504_live.pkl	You've Got Mail (1998)	The seeker enjoys comedy and romantic movies, especially romantic comedies, and prefers content that is not too racy. They like movies with funny moments and appreciate well-paced, engaging stories. A fan of actors like those with a wrestling background, they are open to various movie recommendations as long as they fit their preferred genres and content guidelines.	Isn't It Romantic|The Big Sick|Always Be My Maybe|My Summer Prince|Win a Date with Tad Hamilton!	The Nice Guys|The Matchbreaker|Be Somebody|The Nice Guys|The Nice Guys|Casual Encounters|The Nice Guys|Reach Me|Destination Wedding|The Wedding Ringer|Finally Found Someone|The One|Mr. Right|What Men Want|Austin Found|Isn't It Romantic|Hunter Gatherer|How to Be a Latin Lover|The Movie Hero|What Women Want|Operator|The Perfect Match|Mallrats|Finding Joy|Wingman Inc.|A Prince for Christmas|Whatever It Takes|Brother Nature|Entertainment|How to Be Single|Someone Marry Barry|Joe Somebody|Search and Destroy|Happy Hunting|Manhattan Romance|Win a Date with Tad Hamilton!|Aloha|Top Five|I Think I Do|Always Be My Maybe|Mike and Dave Need Wedding Dates|Something Real and Good|Results|Love's Complicated|In Search of a Midnight Kiss|Playing It Cool|Loser|Cougar Hunting|Heatseeker|Role Models|Fifty Shades of Black|Grown Ups|The Big Sick|What to Expect When You're Expecting|Good Will Hunting|For Lovers Only|Chasers|Romantic Comedy|Looking for Palladin|Larry Crowne|Someone Great|Renaissance Man|Buddymoon|Must Love Dogs|Down with Love|Killers|7 Chinese Brothers|Naked|Funny People|Little Miss Sunshine|Loser|Happy, Texas|Reality Bites|Take Me|Lazy Eye|Happiness|Looking for Comedy in the Muslim World|Finding Bliss|The Pick-up Artist|Just Looking|Love, Wedding, Marriage|The Serious|Mid90s|Merry Kissmas|As Good as It Gets|What's the Matter with Gerald?|Loitering with Intent|Somebody Up There Likes Me|Sandy Wexler|Dirty Grandpa|Khoobsurat|Sleeping with Other People|See You in September|Pitching Tents|20 Dates|Undiscovered|Truth|Happy Wedding|My Summer Prince|Four Christmases	0.0
20191205-114540_591_live.pkl	Zombieland: Double Tap (2019)|Zombieland (2009)	The seeker enjoys comedy movies, particularly those featuring actors like John Goodman, Woody Harrelson, Jesse Eisenberg, and Bill Murray. They have enjoyed movies like 'The Big Lebowski,' 'Super Troopers 2,' 'Caddyshack,' and 'The Life Aquatic,' indicating a taste for light-hearted and funny content.	Caddyshack|Zombieland|Dude, Where's My Car?|Happy Gilmore|Stripes	Big Lebowski, The|Dinner for Schmucks|The Comedy|Entertainment|Funny People|Barton Fink|Grumpier Old Men|Good Will Hunting|Being John Malkovich|Little Miss Sunshine|As Good as It Gets|Mallrats|The Nice Guys|The Serious|Grown Ups|Movie 43|The Nice Guys|Wanderlust|The Nice Guys|Someone Marry Barry|Nerdland|A Very Murray Christmas|Identity Thief|Caddyshack|The Nice Guys|Superbad|The Skeleton Twins|Zelig|The Beach Bum|Waiting for Guffman|Sleeper|Grown Ups 2|The Comedian|Floundering|Wedding Crashers|Finding Joy|7 Chinese Brothers|Loser|Stranger Than Paradise|We're the Millers|Wilson|Pecker|The Stoned Age|Lucky|Happy Gilmore|Tapeheads|Arizona Dream|Mike Birbiglia: Thank God for Jokes|The Sunshine Boys|Love the Coopers|Brief Interviews with Hideous Men|Renaissance Man|Chasers|Looking for Palladin|Search and Destroy|Vacation|Joe Dirt|Grumpy Old Men|Far Out Man|Favorite Deadly Sins|3 Geezers!|Meatballs|The Secret Life of Walter Mitty|Don Peyote|Bottle Rocket|The Movie Hero|Reality Bites|Bucky Larson: Born to Be a Star|Get Hard|Happiness|Pitching Tents|Wayne's World|Harold and Maude|Zombieland|Fear and Loathing in Las Vegas|The Big Mouth|Happy Hunting|Pipe Dream|About Schmidt|Finding Forrester|Seven Psychopaths|Brother Nature|Austin Found|Good Dick|Mr. Magoo|Stripes|The Big Sick|Where the Buffalo Roam|Moonrise Kingdom|Dude, Where's My Car?|EDtv|High Life|The Three Stooges|The Life|Groundhog Day|Reach Me|Everybody Wants Some!!|The Big Ask|Everybody Wants Some!!|Smart People	0.5
20200220-104721_301_live.pkl	Lone Survivor (2013)|London Has Fallen (2016)	The seeker enjoys sci-fi movies, such as Star Wars and Avengers: Endgame, particularly liking the action scenes in these films. They do not express dislike for any movie genre, indicating an openness to various types of movies.	Star Wars: The Last Jedi|Avengers: Infinity War|Guardians of the Galaxy|Rogue One: A Star Wars Story|Star Wars: The Rise of Skywalker	Avengers: Endgame|Star Wars: The Last Jedi|Star Wars: The Rise of Skywalker|Avengers: Infinity War|Guardians of the Galaxy|The Spiderwebhouse|Avengers: Age of Ultron|Rogue One: A Star Wars Story|Star Trek Beyond|The Spiderwebhouse|Guardians of the Galaxy|Star Wars: Episode VI - Return of the Jedi|Star Wars: Episode IV - A New Hope|Jupiter Ascending|Interstellar|The Avengers|Ready Player One|Star Wars: Episode V - The Empire Strikes Back|THX 1138|Star Trek Into Darkness|Ad Astra|Guardians of the Galaxy Vol. 2|The Hunger Games: Mockingjay - Part 2|Star Wars: Episode III - Revenge of the Sith|Guardians of the Galaxy Vol. 2|Ready Player One|Doctor Strange|Contact|Deadpool|Edge of Tomorrow|Ender's Game|After Earth|Blade Runner 2049|Bright|Captain Marvel|Suicide Squad|Transformers: Age of Extinction|Terminator Genisys|Blade Runner|Serenity|Rogue Warrior: Robot Fighter|Iron Man 2|Star Trek|Black Panther|Star Wars: Episode V - The Empire Strikes Back|Transformers: The Last Knight|Insurgent|Star Wars: Episode II - Attack of the Clones|Earth to Echo|Star Wars: Threads of Destiny|Good Will Hunting|Divergent|Search and Destroy|Passengers|Thor: Ragnarok|Scavengers|Power Rangers|Star Trek V: The Final Frontier|Captain America: Civil War|Mission: Impossible II|Fantastic Four|Star Kid|Hotel Artemis|Fateful Findings|Lazer Team|Tomorrowland|Equalizer 2000|Sparks|Last Starfighter, The|Indiana Jones and the Last Crusade|Thor|Love|Heatseeker|Gemini Man|Fanboys|Alita: Battle Angel|Deadpool 2|The Hunger Games: Mockingjay - Part 1|Avatar|Gravity|2001: A Space Odyssey|Moontrap Target Earth|Stargate|The Equalizer 2|The Northlander|Stalker|Screamers: The Hunting|Alien Hunter|I Am Number Four|Fifty Shades of Grey|Alien: Covenant|Close Encounters of the Third Kind|The Predator|Tron: Legacy|Star Trek III: The Search for Spock|Hunter Killer|The Mummy|Inception|Doctor Strange|Independence Day: Resurgence	0.0
20191129-124237_313_live.pkl	Always Be My Maybe (2019)	The seeker enjoys romantic movies, particularly cheesy and suspenseful ones, and is interested in watching Christmas romance movies. They dislike sci-fi, superhero, and comedy movies. They have recently watched El Camino, an action-packed movie, but are now looking for a romantic movie. They are a fan of Hallmark movies, which they find wholesome and enjoyable.	A Christmas Romance|My Christmas Love|A Perfect Christmas List|A Royal Christmas|Christmas Angel	A Perfect Christmas List|A Christmas Romance|My Christmas Love|All I Want for Christmas|Noel|A Royal Christmas|Secret Santa|A Prince for Christmas|In Search of a Midnight Kiss|Darling Companion|Chasing Christmas|Just in Time for Christmas|A Christmas Wish|Love's Complicated|Io che amo solo te|Journey Back to Christmas|Merry Kissmas|Valentine's Day|Christmas Cupid|Isn't It Romantic|Manhattan Romance|12 Wishes of Christmas|Romantic Comedy|A Bride for Christmas|Everybody Loves Somebody|My One and Only|Christmas Angel|Four Christmases|Camino|Love Finds You in Valentine|How to Be a Latin Lover|Saving Christmas|Late Bloomer|12 Gifts of Christmas|Last Christmas|Love Me|His Kind of Woman|Viaje|Cherish|Letters to Juliet|Sleepless in Seattle|I'm Not Ready for Christmas|Black Christmas|Kiki, Love to Love|Be Somebody|Americano|I Think I Do|Christmas in July|Message in a Bottle|Surviving Christmas|Before Sunrise|Destination Wedding|Something Real and Good|Me Before You|The Bridge|The Love Witch|Finding Joy|Lazy Eye|The Seminarian|Make the Yuletide Gay|Layover|Holidays|Next Stop Wonderland|Tadpole|Naughty or Nice|Stockholm|Elsa & Fred|Las ovejas no pierden el tren|The Guest House|Love the Coopers|Safe Haven|White Reindeer|Christmas in Connecticut|Alone for Christmas|The Christmas Candle|Summer Love|Silent Night|When a Man Loves a Woman|Holiday Affair|Larry Crowne|I Want You|Christmas Land|Sweet, Sweet Lonely Girl|Prelude to a Kiss|Home for the Holidays|Casual Encounters|Love Happens|I Am Happiness on Earth|Ruby Sparks|See You in September|Death Takes a Holiday|Penelope|Mistletoe Over Manhattan|Ernest Saves Christmas|The Longest Ride|Paris Can Wait|The Best of Me|Austin Found|Stuck Between Stations|True Love	0.0
20191209-125535_750_live.pkl	Pacific Rim (2013)	The seeker prefers action movies or Science fiction, particularly those based on superheroes. They enjoy recent action movies and have seen the new Avengers movie, liking it. They do not enjoy romance movies and are picky about comedies. The seeker is also sensitive to certain types of violence, specifically torture, as seen in movies like Saw.	Avengers: Endgame|Avengers: Infinity War|Captain America: The Winter Soldier|Doctor Strange|Guardians of the Galaxy	The Avengers|Heatseeker|Wanted|Divergent|Avengers: Age of Ultron|I Am Number Four|Gamer|Search and Destroy|The Host|Screamers: The Hunting|Sparks|Dreamkiller|Shooter|Jack Reacher|Insurgent|Killers|Avengers: Infinity War|Guardians of the Galaxy|Thor|Doctor Strange|Mechanic: Resurrection|The Predator|Hunter Killer|Mechanic: Resurrection|Transformers: Age of Extinction|Stone|Stalker|Rise: Blood Hunter|Bright|Reach Me|The Hunger Games: Mockingjay - Part 2|The Mind's Eye|Mission: Impossible II|Elektra|The Institute|Ready Player One|Jumper|The Hunter's Prayer|Scanners|Scavengers|Guardians of the Galaxy|Deadpool|Iron Man 2|Ink|Headhunters|Suicide Squad|The Equalizer 2|Ready Player One|Alien Hunter|The Hunger Games: Catching Fire|Painkillers|Self/less|Fifty Shades of Grey|THX 1138|Avengers: Endgame|Revelation|Doom|Star Trek Into Darkness|Iron Man 3|Doctor Strange|Saw II|Extraction|The Hunger Games: Mockingjay - Part 1|The Equalizer|The Northlander|Zodiac|Captain America: The Winter Soldier|John Wick|Equalizer 2000|Power Rangers|Kids|Bounty Killer|Avatar|Ad Astra|The Accountant|Snow White and the Huntsman|Scanners II: The New Order|Maze Runner: The Death Cure|Jupiter Ascending|Assassins|After Earth|Raiders of the Sun|Star Trek Beyond|Fateful Findings|Serenity|Flesh Wounds|Screamers|Man of Steel|Target|Fantastic Four|Haunters|Parker|The Survivalist|Room 237|Listening|Hotel Artemis|Transformers: The Last Knight|Transformers: Revenge of the Fallen|Transformers: Dark of the Moon|The Calling	0.0
20191209-125424_261_live.pkl	Mall Cop 2 (2015)	The seeker enjoys comedy movies, particularly those featuring Kevin James, and is looking for recommendations within this genre and actor preference.	Paul Blart: Mall Cop|Paul Blart: Mall Cop 2|Grown Ups|Grown Ups 2|Zookeeper	Paul Blart: Mall Cop|Paul Blart: Mall Cop 2|Get Hard|The Wedding Ringer|Grown Ups|Mallrats|Zookeeper|Someone Marry Barry|Kevin|Grown Ups 2|Dinner for Schmucks|Yes Man|Clerks|The Movie Hero|Ride Along|Dumb and Dumber To|Movie 43|3 Geezers!|Christmas with the Kranks|The D Train|Funny People|Up in the Air|The Incredible Jessica James|Renaissance Man|Big Lebowski, The|A Very Murray Christmas|Shrink|Jeff, Who Lives at Home|Night School|Mama's Boy|Clerks II|Killing Hasselhoff|There's Something About Mary|Napoleon Dynamite|The Comedy|Thunderstruck|Bruce Almighty|White Chicks|Just Jim|Why Him?|Brigsby Bear|Kevin Hart: What Now?|Clean Slate|Caddyshack|Pitching Tents|The Comedian|Mike and Dave Need Wedding Dates|Jay and Silent Bob Reboot|Death at a Funeral|7 Chinese Brothers|Reach Me|Rid of Me|Masterminds|Dirty Grandpa|The Big Ask|Wedding Crashers|Aloha|Sex Tape|Horrible Bosses|She's Out of My League|Get Him to the Greek|Horrible Bosses 2|Lottery Ticket|Paper Man|Elvis Has Left the Building|House Party 3|Brother Nature|Mike Birbiglia: Thank God for Jokes|Get Santa|Don Verdean|Four Christmases|Weekend at Bernie's|Get a Job|The Interview|Old School|Role Models|Four Rooms|Blended|Tusk|Office Christmas Party|Fred Claus|My One and Only|Brief Interviews with Hideous Men|Unfinished Business|Joe Dirt|Larry Crowne|Hitch|InAPPropriate Comedy|Knots|Hall Pass|The House|I'm Gonna Git You Sucka|Ernest Rides Again|Here Comes the Boom|Due Date|Tommy Boy|Minions|Cop Out|Loser|For Your Consideration	0.0
