20191201-150137_88_live.pkl	Always Be My Maybe (2019)|Grosse Point Blank (1997)	The seeker is interested in romantic comedies or comedies with a good story and witty humor. They prefer newer works over older classic films. They dislike Adam Sandler movies and find Rebel Wilson overrated. They are potentially interested in movies like 'Grosse Pointe Blank' and 'Chasing Amy'.	Crazy, Stupid, Love.|High Fidelity|Chasing Amy|Little Miss Sunshine|Juno|Love, Simon|The Nice Guys|13 Going on 30|Trainwreck|Begin Again	Clueless|Chasing Amy|How to Be Single|What Women Want|Finding Bliss|As Good as It Gets|Isn't It Romantic|No Strings Attached|Good Will Hunting|Finding Joy|Some Girl(s)|Manhattan Romance|Sleepless in Seattle|Romantic Comedy|Crazy, Stupid, Love.|I Think I Do|In Search of a Midnight Kiss|See You in September|Definitely, Maybe|Trainwreck|Along Came Polly|Letters to Juliet|Reality Bites|The Nice Guys|Larry Crowne|Broken English|Someone Marry Barry|Bridesmaids|Austin Found|Down with Love|Must Love Dogs|Ruby Sparks|Blonde Ambition|Never Been Kissed|Arthur|Metropolitan|Somebody Up There Likes Me|Slow Learners|My One and Only|Mallrats|Valentine's Day|Happythankyoumoreplease|Smart People|Something Borrowed|Whatever Works|The Nice Guys|Singles|Love, Simon|La La Land|Little Miss Sunshine|Legally Blonde|Thanks for Sharing|It's Complicated|Miss Nobody|Low Fidelity|Friends with Benefits|Funny People|The Five-Year Engagement|Loser|Giving It Up|Be Somebody|Playing It Cool|Truth|Addicted to Love|Get Him to the Greek|Say Anything...|American Virgin|Aloha|Darling Companion|Celebrity|Finally Found Someone|Someone Great|Cougar Hunting|According to Spencer|Midnight in Paris|Reach Me|Just Go with It|What a Girl Wants|Post Grad|Juno|High Fidelity|13 Going on 30|Bridget Jones's Diary|Literally, Right Before Aaron|Wishful Thinking|Adam|Paper Heart|The Spectacular Now|Someone Like You|Yes Man|Roger Dodger|Up in the Air|Begin Again|Straight A's|You've Got Mail|Laggies|Wedding Crashers|Ceremony|Struck by Lightning|Paper Man	0.0
20191204-160542_790_live.pkl	Donnie Darko (2001)|Get Out! (2017)|Split (2016)|Glass (2019)|Awake (2007)	The seeker is interested in psychological thrillers, with a particular fondness for movies like Shutter Island. They are also interested in movies with creepy and thrilling plots, such as Split and Glass.	Shutter Island|Split|Glass|Inception|Memento|Secret Window|Identity|Take Shelter|Nocturnal Animals|Stay	Split|Shutter Island|Glass|Copycat|Oculus|Sinister|Hide and Seek|It Follows|Inception|Saw|Impulse|Mindhunters|Hide and Seek|Come And Find Me|Crave|Searching|Stalker|8MM|Crimson Peak|Fear Itself|Following|Gone|Slender Man|The Sender|V/H/S/2|Memento|Shutter|Mother!|Us|Gone Girl|American Psycho|Mirrors|Dreamkiller|Eraserhead|I Am Not a Serial Killer|Self/less|Slender|The Evil Within|The Mind's Eye|Headspace|Friend Request|Room 237|Stay|Gone|The Hoarder|Dark Corners|Mr. Hush|Shut In|Cut!|Jigsaw|Mirrors 2|Fragments|Lake Nowhere|Clinical|Listening|Secret Window|Psycho|Chasing the Devil|Identity|I Heart Monster Movies|Leave|Rings|Siren|Saw|Take Shelter|Whisper|Zodiac|Hidden|Mute|Hush|They|The Alphabet Killer|Psycho|Die|Patient Seven|Vampire|Disconnect|Passengers|Sleepwalker|Eyes Wide Shut|Below|Amnesiac|Observance|Follow|Fear|The Survivalist|Dark City|Shrink|Phobia|Oldboy|Personal Shopper|Nocturnal Animals|Eye of the Beholder|In Fear|Bird Box|Night Has a Thousand Eyes|Brick|Eloise|Thin Ice|Collector	0.4
20200220-122442_985_live.pkl	Max Steel (2016)	The seeker is a fan of action and sci-fi movies. While not focused on specific actors, they prioritize an interesting plot. They have enjoyed the first Terminator movie, James Bond, Jurassic Park, some Marvel movies, and Spiderman Far From Home.	Terminator 2: Judgment Day|Terminator: Dark Fate|Jurassic Park|Jurassic World|Blade Runner 2049|Avengers: Endgame|Guardians of the Galaxy|Mission: Impossible - Rogue Nation|Edge of Tomorrow|Ready Player One	Terminator Genisys|Predator|Transformers: Age of Extinction|Terminator 2: Judgment Day|The Predator|Jurassic Park|The Spiderwebhouse|Jurassic World: Fallen Kingdom|Wanted|Star Trek Beyond|Terminator: Dark Fate|Transformers: The Last Knight|Mission: Impossible II|Jurassic World|T2 3-D: Battle Across Time|Ready Player One|Tron: Legacy|The Amazing Spider-Man|Blade Runner|The Avengers|Mechanic: Resurrection|Extraction|Indiana Jones and the Last Crusade|Jack Reacher|Hunter Killer|Ready Player One|Terminator 3: Rise of the Machines|Blade Runner 2049|Jason Bourne|Guardians of the Galaxy|Star Wars: The Last Jedi|Rogue Warrior: Robot Fighter|Deadpool|Avengers: Age of Ultron|Tomb Raider|Terminator Salvation|Search and Destroy|Mechanic: Resurrection|Fantastic Four|Mission: Impossible|Back to the Future|Spider-Man: Homecoming|The Bourne Legacy|Spectre|Kong: Skull Island|Alien: Covenant|Wanted: Dead or Alive|Heatseeker|The Spiderwebhouse|Replicant|Parker|Avengers: Endgame|The Mummy|Shooter|Doom|Alien Hunter|GoldenEye|Total Recall|Skyfall|Furious 7|Mission: Impossible - Rogue Nation|Equalizer 2000|Highlander|Top Gun: Maverick|Guardians of the Galaxy|Iron Man 2|Last Action Hero|Mission: Impossible - Rogue Nation|Hotel Artemis|Silent Running|The Nice Guys|Westworld|Total Recall|Quantum of Solace|Star Wars: The Rise of Skywalker|Transformers: Revenge of the Fallen|Tron|Sicario|Thunderball|Mission: Impossible III|Predator 2|Predator: Dark Ages|G.I. Joe: Retaliation|The Hunter's Prayer|Species|Jupiter Ascending|Knight and Day|Looper|Boone: The Bounty Hunter|Target|Jack Reacher: Never Go Back|Raiders of the Sun|Edge of Tomorrow|Power Rangers|Bumblebee|Spy|Endgame|Rogue One: A Star Wars Story|Journey 2: The Mysterious Island|Gamer	0.0
20191201-180420_279_live.pkl	Joker (2019)	The seeker enjoys fantasy, sci-fi, and action movies. He/she liked Zombieland 2 and the Dark Knight and is interested in watching a new Batman movie. He/she is not interested in family movies.	Batman: The Dark Knight Returns, Part 1|The Dark Knight Rises|Batman Begins|Batman v Superman: Dawn of Justice|Joker|Batman Returns|Batman: The Killing Joke|Batman: Assault on Arkham|Batman: Return of the Caped Crusaders|Batman: Mask of the Phantasm	The Dark Knight Rises|Zombieland|Suicide Squad|Deadpool 2|Batman: The Dark Knight Returns, Part 1|Zombieland: Double Tap|Batman Begins|Batman v Superman: Dawn of Justice|Bright|Deadpool|Batman Returns|Batman: The Killing Joke|Batman: Assault on Arkham|The Lego Batman Movie|Blade Runner 2049|Wanted|Tomorrowland|Justice League|Kung Fu Panda 2|John Wick: Chapter 2|Hellboy II: The Golden Army|Transformers: The Last Knight|Joker|Aquaman|Batman: Return of the Caped Crusaders|Happy Death Day 2U|The Flyboys|Hellboy|Kong: Skull Island|Fantastic Beasts: The Crimes of Grindelwald|Iron Man 2|The Equalizer 2|Ready Player One|Zoolander 2|The Batman vs. Dracula|Ready Player One|Paul Blart: Mall Cop 2|Batman: The Killing Joke|Mechanic: Resurrection|Batman|Man of Steel|Son of Batman|World War Z|Exodus: Gods and Kings|Blade II|Batman Forever|Transformers: Dark of the Moon|Harry Potter and the Deathly Hallows: Part 2|Guardians of the Galaxy Vol. 2|Wonder Woman|Halloween|Knights of Badassdom|Hellboy|John Wick|Star Wars: The Last Jedi|Transformers: Revenge of the Fallen|Sicario|Jason Bourne|Guardians of the Galaxy Vol. 2|Alita: Battle Angel|Turbo Kid|Extraction|Death Note|Man of Steel|The Hunger Games: Mockingjay - Part 2|The Nice Guys|The Nice Guys|Gamer|Furious 7|Jurassic World: Fallen Kingdom|Jupiter Ascending|Kung Fu Panda 3|Wonder Woman|Star Wars: The Rise of Skywalker|Sherlock Holmes|RoboCop|Inception|Batkid Begins|Batman: Mask of the Phantasm|Self/less|The Nice Guys|R.I.P.D.|Conan the Barbarian|Batman: Under the Red Hood|The Dark Tower|Nerdland|Transformers: Age of Extinction|Dracula Untold|Blade: Trinity|Journey 2: The Mysterious Island|Star Trek Beyond|Jack Reacher|Tomb Raider|Mechanic: Resurrection|Knight and Day|Hotel Artemis|Dawn of the Dead|Guardians of the Galaxy|Tron: Legacy|Doctor Strange	1.0
20200220-110610_967_live.pkl	The Hateful Eight (2015)	The seeker enjoyed the movie 'The Green Book' and likes suspenseful movies. They also appreciate Quentin Tarantino movies with Samuel Jackson and enjoy films with twists. They highly regard Christopher Plummer as an actor and enjoyed him in the movie 'Remember'.	Pulp Fiction|The Hateful Eight|Usual Suspects, The|Memento|Identity|Inception|Inside Man|Remember Me|Law Abiding Citizen|Seven Psychopaths	Green Book|Finding Forrester|The Nice Guys|True Romance|Usual Suspects, The|The Power of Few|Search and Destroy|Memento|Pulp Fiction|Ghost|Identity|The Nice Guys|The Nice Guys|Seeking Justice|Obsession|Marlowe|The Nice Guys|The Equalizer 2|Smart People|Suspect|Good Will Hunting|The Hateful Eight|Shooter|Grosse Pointe Blank|Following|Inside Man|The Master|21 Grams|Salinger|Six Degrees of Separation|Barton Fink|As Good as It Gets|The Company You Keep|Shaft|8MM|Hard Target|Oldboy|Pay It Forward|Bad Company|Cleaner|The Irishman|Wanted|Answers to Nothing|John Q|Diary of a Hitman|Black Snake Moan|Grand Piano|Forrest Gump|The Rambler|The List|Dead Men Don't Wear Plaid|Unknown|Phantom Thread|Jack Reacher|Being John Malkovich|Shaft|BlacKkKlansman|Blind|Copycat|Seven Psychopaths|Edmond|Big Lebowski, The|The Samaritan|The Lookalike|Twixt|Wanted: Dead or Alive|People I Know|Remember Me|Midnight in the Garden of Good and Evil|People Like Us|Traveller|Inception|The Equalizer|The Grace Card|Homage|Guy|Total Recall|Things to Do in Denver When You're Dead|Good People|Same Kind of Different as Me|Reclaim|My One and Only|Capote|Clockers|Meeting Evil|Metropolitan|Shamus|Runaway Jury|The Secret Life of Walter Mitty|Murder by Death|Salvation Boulevard|Best Men|Reach Me|Law Abiding Citizen|Return to Sender|Blood Money|Chasers|Great Expectations|Clean Slate|Hammett	1.0
20191206-070720_335_live.pkl	Annihilation (2018)	"The seeker enjoys action films, movies with thick plots, and comedies. He/she liked ""Inglourious Basterds"" and finds Marvel movies somewhat overrated. He/she is now interested in the movie ""[movie_name]"" because of its title and the presence of Natalie Portman."	V for Vendetta|Black Swan|Annihilation|Inception|Sicario|Atomic Blonde|The Nice Guys|Burn After Reading|Inglourious Basterds|John Wick	Inglourious Basterds|Closer|The Nice Guys|The Nice Guys|Wanted|V for Vendetta|Black Swan|No Strings Attached|Jane Got a Gun|Planetarium|New York, I Love You|Iron Man 2|The Nice Guys|Bright|Sicario|Jason Bourne|Thor|Inception|Imperium|Burn After Reading|The Nice Guys|Atomic Blonde|Vox Lux|Allied|Insurgent|Annihilation|A Tale of Love and Darkness|Ready Player One|The Dark Knight Rises|Ready Player One|Interview|Barcelona|Elysium|Knight of Cups|Interstellar|Destroyer|Spectre|Knight and Day|Rebel in the Rye|Fury|True Grit|Carnage|Margot at the Wedding|Spy|Jupiter Ascending|Brief Interviews with Hideous Men|Mr. Right|The Hunter's Prayer|Deadpool|Your Highness|Fifty Shades of Grey|It's Complicated|Taken 3|Salt|Dunkirk|Star Wars: Episode III - Revenge of the Sith|Red Sparrow|Quantum of Solace|Shooter|Suicide Squad|Headhunters|Mortdecai|La La Land|Ghost in the Shell|The Revenant|Captain America: The Winter Soldier|Broken English|John Wick|Blade Runner 2049|Letters to Juliet|War Machine|The Hitman's Bodyguard|The Avengers|Anon|The Hateful Eight|Valkyrie|Oldboy|True|To Die For|3 Days to Kill|You've Got Mail|Alita: Battle Angel|Death Note|Unlocked|Passion Play|Guardians of the Galaxy|Jack Reacher|The Huntsman: Winter's War|The Grand Budapest Hotel|Some Girl(s)|Brothers|Noah|Return to Sender|Lost in Translation|Skyfall|Self/less|Hanna|Transformers: Age of Extinction|American Ultra|Essential Killing	1.0
20200220-123736_38_live.pkl	Gone Girl (2014)	The seeker primarily enjoys drama, sci-fi, and horror movies. They loved the movie 'Joker' and were impressed by '1917', praising its cinematography, action, and storyline. They also appreciate actors in dramas and directors who have experience with humorous movies.	Joker|1917|Blade Runner 2049|Interstellar|Inception|Ad Astra|The Dark Knight Rises|Us|Midsommar|Zodiac	Joker|1917|1922|Searching|The Nostalgist|November Criminals|Mother!|Hunter Killer|Star Wars: The Rise of Skywalker|Hunter Gatherer|Death Note|Bright|Hotel Artemis|Dunkirk|Collector|Grand Piano|Crimson Peak|The Dark Knight Rises|Happy Hunting|Ad Astra|Suicide Squad|Phantom Thread|Star Wars: The Last Jedi|Gemini|Blade Runner 2049|Oldboy|Good Will Hunting|The Goldfinch|Loving Vincent|Desiree|The Nun|Search and Destroy|The Artist|Land of Smiles|Rebel in the Rye|Happy Death Day 2U|The Greatest Showman|Guy|Zodiac|Ready Player One|The Hunter's Prayer|Us|Silence|Follow Me Quietly|Midsommar|Winchester|8MM|The Revenant|Shooter|Hail, Caesar!|John Wick: Chapter 2|Usual Suspects, The|Personal Shopper|Photon|Mute|The King|Wish Upon|The Immigrant|Rings|Jonathan|Ready Player One|The Hateful Eight|Glass|Shot Caller|Illuminata|Bird Box|Before Sunrise|Nine|Barton Fink|I'm a Killer|Noah|Inception|Split|Interstellar|Kong: Skull Island|Jigsaw|Stalker|American Psycho|THX 1138|Stoker|Seven Psychopaths|Nostalgia|Bokeh|Budapest Noir|The Survivalist|The Mummy|Velvet Buzzsaw|Earthquake Bird|Heatseeker|Passengers|Aquaman|Operator|Slender Man|Salinger|Deadpool 2|The One|Room 237|Deadpool|Passengers|Bad Times at the El Royale	0.0
20200221-053705_126_live.pkl	6 undergrounds (2019)	The seeker enjoys watching movies, particularly action and comedy films. They recently watched and enjoyed 'Hobbs and Shaw'. They are open to recommendations and showed interest in a movie starring Ryan Reynolds.	Deadpool|Deadpool 2|The Hitman's Bodyguard|The Nice Guys|6 Underground|John Wick|John Wick: Chapter 2|Furious 7|Ready Player One|Guardians of the Galaxy	Deadpool|The Nice Guys|Deadpool 2|The Hitman's Bodyguard|The Nice Guys|The Nice Guys|The Nice Guys|Self/less|John Wick|R.I.P.D.|Wanted|John Wick: Chapter 2|6 Underground|Mr. Right|Blade Runner 2049|Definitely, Maybe|Furious 7|Smokin' Aces|Shamus|Mechanic: Resurrection|Green Lantern|Criminal|G.I. Joe: Retaliation|Suicide Squad|Boone: The Bounty Hunter|Spy|The Equalizer 2|Jack Reacher|Hot Pursuit|This Means War|Bright|Reclaim|Robin Hood|Safe House|Shank|Jason Bourne|Foolproof|Ready Player One|Redemption|Wanted: Dead or Alive|Johnny English|Bounty Hunters|Terminator Genisys|Reach Me|Looper|The Throwaways|Hollywood Adventures|Hunter Killer|The Condemned 2|Mechanic: Resurrection|Parker|Once Upon a Time in Venice|Look|Extraction|Hunter Gatherer|Security|Ready Player One|Sexy Beast|Fast & Furious 6|12 Rounds 3: Lockdown|Killers|Free Fire|Ashby|47 Ronin|Masterminds|Hard Target 2|Get Smart|Guardians of the Galaxy|Johnny English Reborn|Waiting...|The Hunter's Prayer|Barely Lethal|Logan Lucky|The Expendables 3|Star Wars: The Last Jedi|Knives Out|Robin Hood|The Recall|Haywire|Eagle Eye|Kin|Jack Ryan: Shadow Recruit|Just Friends|Happy Hunting|Stuber|Conan the Barbarian|Taken 3|Risen|Kill Your Friends|Shooter|Blunt Force Trauma|Gemini Man|Mike Boy|Killer Elite|Replicant|Gun Shy|Collide|Aloha|Takers	0.0
20200220-210336_373_live.pkl	Joker (2019)|No Country for Old Men (2007)	The seeker enjoys action/adventure and horror movies. They highly value good cinematography and acting. They appreciate Joaquin Phoenix and enjoyed his performance in 'Signs'. They have watched 'Midsommar' and found it strange but appreciated the cinematography. They are interested in watching '[movie_name]' and '[movie_name]'.	Joker|Signs|Nightcrawler|Zodiac|Prisoners|Midsommar|Ad Astra|The Revenant|Crimson Peak|It Follows	Midsommar|Signs|8MM|Zodiac|Night Moves|The Master|Mother!|You Were Never Really Here|Bright|Crave|Two Lovers|I'm Still Here|The Nice Guys|Jupiter Ascending|Chasing the Devil|Joker|Brimstone|Ad Astra|The Survivalist|Mary Magdalene|The Bad Batch|Phoenix Forgotten|The Remaining|Crimson Peak|Midnight Special|Dark Blood|Nightcrawler|Knowing|Clay Pigeons|The Signal|Alpha|Slow West|It Follows|The Shadow Effect|Hunter Gatherer|Take Shelter|Sinister|Desierto|Wanted|Gemini|Let Me In|Backlight|Reservation Road|Maps to the Stars|Jumper|Push|Encounters|John Wick|Journey 2: The Mysterious Island|The Rover|Odd Thomas|Rings|The Revenant|The Giver|Passengers|First Snow|Self/less|House Hunting|Scout|Follow|Twixt|Visions|Restless|Southbound|Wildlife|Only Lovers Left Alive|Irrational Man|Polar|Mid90s|Observance|Zodiac|Prisoners|Fear X|The Mind's Eye|Black Butterfly|The Ornithologist|The Hunters|Ragnarok|Dread|In Your Eyes|Winchester|Wind River|The Sound|Dark Phoenix|Bird Box|Us|The Phoenix Project|Noah|Slipstream|Good Will Hunting|Before Sunrise|Beneath the Dark|The Hunter's Prayer|It's All About Love|Dark Signal|Headspace|Hotel Artemis|The Northlander|Dark Places|Inherent Vice	0.5
20200221-071130_158_live.pkl		The seeker likes horror and Marvel movies, especially Iron Man and Captain America. They are not particularly fond of Captain Marvel. They prefer the production value of newer movies and are not interested in older movies.	Avengers: Endgame|Avengers: Infinity War|Captain America: Civil War|Spider-Man: Homecoming|Avengers: Age of Ultron|The Avengers|Guardians of the Galaxy Vol. 2|Thor: Ragnarok|Doctor Strange|Deadpool 2	Iron Man 2|Avengers: Infinity War|Avengers: Age of Ultron|The Avengers|Avengers: Endgame|Spider-Man: Homecoming|Doctor Strange|Captain America: Civil War|Thor|Iron Man 3|The Hunters|Search and Destroy|Captain America: The Winter Soldier|Guardians of the Galaxy|Deadpool|Rise: Blood Hunter|Captain Marvel|The Mummy|Captain America|The Amazing Spider-Man|Man|Thor: Ragnarok|The Host|Doctor Strange|Heatseeker|The Hunt|Captain America: The First Avenger|Black Panther|Adventures of Captain Marvel|Power Rangers|Transformers: Age of Extinction|Copycat|Wanted|Captain America: The First Avenger|Seeking Justice|Guardians of the Galaxy|Searching|Tetsuo II: Body Hammer|Guardians of the Galaxy Vol. 2|The New Mutants|House Hunting|I Am Number Four|Crave|Crimson Peak|Extraction|Fantastic Four|Deadpool 2|Come And Find Me|Bright|Blade Runner|Logan|Guardians of the Galaxy Vol. 2|Snow White and the Huntsman|Hulk|Shooter|The Hunger Games: Mockingjay - Part 2|The Hunter's Prayer|Looker|Captain America|Mission: Impossible II|Ant-Man and the Wasp|Happy Hunting|Star Wars: The Last Jedi|Hunter Gatherer|Friend Request|Screamers: The Hunting|Hunter Killer|The Mind's Eye|The Predator|The Dark Tower|Spider-Man 3|Blade Runner 2049|Ghost Rider: Spirit of Vengeance|The Spiderwebhouse|The Amazing Spider-Man 2|Kong: Skull Island|Captain America|Steel|ChromeSkull: Laid to Rest 2|Despiser|Highlander|The Hunger Games: Mockingjay - Part 1|Transformers: The Last Knight|Fifty Shades of Grey|Star Wars: The Rise of Skywalker|Constantine|The Huntsman: Winter's War|Suicide Squad|Fantastic Four|Hotel Artemis|Drive Angry|The Hunger Games: Catching Fire|Scream 3|The Wolverine|Blade II|Spider-Man|Jupiter Ascending|Alien Hunter|Hercules|The Northlander	0.0
20200220-105437_737_live.pkl	Mulan (2020)|My Boyfriend's Meds (2020)	The seeker is interested in drama, comedy, and romantic comedy movies. They like female lead actresses and actors Kumail Nanjiani and Robert Downey Jr. They prefer dramas that are not too scary and are open to family-friendly movies. For a date night movie, they want something funny or exciting and not too sappy, and are open to drama and comedy as well as romance.	Crazy Rich Asians|The Big Sick|Late Night|Someone Great|Silver Linings Playbook|Crazy, Stupid, Love.|Isn't It Romantic|Date Night|The Spy Who Dumped Me|Up in the Air	The Big Sick|Due Date|Paper Man|The Pick-up Artist|The Nice Guys|Crazy, Stupid, Love.|The Nice Guys|Date Night|Darling Companion|Must Love Dogs|Someone Great|Khoobsurat|How to Be Single|Romantic Comedy|The Nice Guys|Brief Interviews with Hideous Men|Reach Me|Ruby Sparks|Stuber|Behavior|See You in September|The Big Wedding|Searching|Somebody Up There Likes Me|Manhattan Romance|Prime|Spy|In Search of a Midnight Kiss|Austin Found|What Women Want|Please Give|Killers|Isn't It Romantic|Some Girl(s)|Results|Finding Joy|What Men Want|It's Complicated|Shuddh Desi Romance|The Big Ask|The Nice Guys|New York, I Love You|Down with Love|Destination Wedding|Breaking Up|Meet the Parents|Return to Me|The Meddler|Up in the Air|Definitely, Maybe|High Fidelity|They Came Together|Larry Crowne|Smart People|Love, Wedding, Marriage|Crazy Rich Asians|I Love You, Man|Valentine's Day|Closer|Joy|All Relative|Late Night|The Spy Who Dumped Me|Tumbledown|Someone Like You|Bridesmaids|Kiss Kiss Bang Bang|Same Kind of Different as Me|The Five-Year Engagement|Blue Jay|20 Dates|Truth|Only You|Wingman Inc.|After the Wedding|Dorfman|The One|Be Somebody|Dinner for Schmucks|Safety Not Guaranteed|Trust the Man|The Young Kieslowski|My One and Only|Failure to Launch|Mr. Right|Something New|The Spectacular Now|Juno|How to Be a Latin Lover|Notting Hill|Gigantic|Someone Marry Barry|Table 19|Dedh Ishqiya|Marriage Story|Stuck in Love|The Bounce Back|Good Dick|The One I Love|Silver Linings Playbook	0.0
20200222-191217_752_live.pkl	Motherless Brooklyn (2019)|The Illusionist (2006)	"The seeker is interested in new releases that are either comedies or dramas. Within dramas, they prefer mysterious themes involving kidnapping, killing, and emotional elements, with a bit of love. For comedies, they enjoy ""sexy stuff"" similar to 'There is Something About Mary' and 'Deuce Bigelow, Male Gigolo,' indicating a preference for gross-humored comedies."	The Nice Guys|There's Something About Mary|Dirty Grandpa|Sex Drive|Basic Instinct|True Romance|To Die For|Grosse Pointe Blank|Serial Mom|Four Rooms	Movie 43|Search and Destroy|The Nice Guys|Good Dick|Rise: Blood Hunter|The Nice Guys|The Nice Guys|The Nice Guys|Serial Mom|Boulevard|Chasers|The Pick-up Artist|Big Lebowski, The|Copycat|Cecil B. DeMented|Don Jon|Sex Drive|Favorite Deadly Sins|Desperately Seeking Susan|Shortbus|Freaky Deaky|Guy|Happiness|Romantic Comedy|K-11|Dirty Grandpa|Mortdecai|Group Sex|Finding Bliss|Out of the Dark|Impulse|Kiki, Love to Love|Reach Me|Sleeper|Take Me|Pervert!|Luster|There's Something About Mary|Autoerotic|My Man is a Loser|Passion Play|How to Be a Serial Killer|Strays|Bucky Larson: Born to Be a Star|Loser|Coming Soon|Little Miss Sunshine|The Alphabet Killer|Funny About Love|Fifty Shades of Black|Love at Large|Cougar Hunting|Groupie|Gigli|Love Crimes|Pecker|Being John Malkovich|Death on Demand|Born Yesterday|Finders Keepers|Dark Horse|The Serious|Roger Dodger|Lovesick|Looking For Love|Goodbye Lover|To Die For|Basic Instinct|Meeting Evil|Flirting With Disaster|Dirty Movie|Four Rooms|Usual Suspects, The|Grosse Pointe Blank|Romancing the Stone|Klute|True Romance|How to Be a Latin Lover|EDtv|Love Sick Love|Buddy Buddy|Mistress|Lost in Yonkers|Heatseeker|Dude, Where's My Car?|52 Pick-Up|Crave|Mr. Brooks|Consenting Adults|Killers|The Love Witch|Single White Female|Lucky Bastard|S.O.B.|Harold and Maude|Desiree|Threesome|A Good Old Fashioned Orgy|Sleep with Me|St. Elmo's Fire	0.0
20200222-194927_219_live.pkl	Good Boys (2019)	The seeker is interested in both horror and comedy movies, specifically looking for a comedy in the style of Seth Rogan. They have seen 'Gretel & Hansel', 'Us', and a recent Seth Rogan-backed movie featuring three little boys, and enjoyed the latter. They consider 'Greenroom' to be the best horror movie of the last 5 years and are generally not easily scared by horror films anymore.	This Is the End|Superbad|Neighbors|Sausage Party|The Night Before|Observe and Report|Get Him to the Greek|Role Models|The Nice Guys|Neighbors 2: Sorority Rising|Popstar: Never Stop Never Stopping|Good Boys|Zombieland|Zombieland: Double Tap|The House|Ted|Seven Psychopaths|Cooties|Horrible Bosses|Horrible Bosses 2|The Babysitter|Little Evil|Happy Death Day|Happy Death Day 2U|Sisters|Funny People|Hesher|Bad Roomies|The Guest|Killing Gunther|Another Evil|Dave Made a Maze|Hell Baby|Little Monsters|Green Room|The Skeleton Twins|Seven Psychopaths|The Nice Guys|Cooties|Tales of Halloween|Suburbicon|American Gothic|They're Watching|Holidays|Little Evil|Us|Nobody|Bad vs Worse|Staten Island Summer|The Sitter|Gravy|The Barn|The Willies|Nerdland|Observe and Report|Happy Birthday|How to Be a Serial Killer|The Hungover Games|Brother Nature|Someone Marry Barry|Flock of Dudes|Hotel Transylvania 2|Ghostbusters|Mike Birbiglia: Thank God for Jokes|Paul|Mid90s|Ghost Team|Stash House|Sinister|The Caretaker|Sinister 2|The Evil Within|The Three Stooges|Grown Ups|Grown Ups 2|Daddy's Home 2|Love the Coopers|Mostly Ghostly 3: One Night in Doom House|Mars Needs Moms|Reach Me|The Wedding Ringer|Scary Movie 4|Suburban Gothic|Ghost Team One|What's the Matter with Gerald?|Nesting|Crawlspace|The Dead Room|Uncaged|The Good Neighbor|Paranormal Activity 3|Paranormal Activity: The Ghost Dimension|Baghead|Hidden|Yoga Hosers|Zeroville|Greenberg|Halloweed|Poltergeist|Goosebumps|Goosebumps 2: Haunted Halloween|American Gothic|The Boy|Paranormal Activity: The Ghost Dimension|The Conjuring 2|Role Models|Love the Coopers|Mostly Ghostly 3: One Night in Doom House|The Dead Room|Mike Birbiglia: Thank God for Jokes|Another Evil|Stash House|What's the Matter with Gerald?|Nesting|Crawlspace|The Caretaker|The Evil Within|The Good Neighbor|Bad vs Worse|Staten Island Summer	Green Room|Halloweed|The Sitter|Greenberg|The Babysitter|The Three Stooges|Gravy|Superbad|Neighbors|Funny People|Poltergeist|Zombieland|The House|Goosebumps|Goosebumps 2: Haunted Halloween|Good Boys|Paul|Happy Death Day 2U|American Gothic|They're Watching|Baghead|Little Monsters|Sausage Party|Grown Ups 2|The Boy|Horrible Bosses 2|Us|Ghostbusters|Paranormal Activity 3|Happy Death Day|Little Evil|Holidays|Ghost Team|Grown Ups|Nobody|Crawlspace|Hell Baby|Hesher|This Is the End|Mike Birbiglia: Thank God for Jokes|The Skeleton Twins|Bad Roomies|Popstar: Never Stop Never Stopping|The Guest|Yoga Hosers|Horrible Bosses|Dave Made a Maze|Hotel Transylvania 2|Mars Needs Moms|The Night Before|Zeroville|Zombieland: Double Tap|The Wedding Ringer|Reach Me|The Willies|The Barn|Neighbors 2: Sorority Rising|Sisters|Room|Ghost Team One|Suburban Gothic|Get Him to the Greek|Scary Movie 4|Someone Marry Barry|Role Models|Mid90s|Killing Gunther|The Hungover Games|The Conjuring 2|The Nice Guys|Brother Nature|Nerdland|Observe and Report|Happy Birthday|The Dead Room|How to Be a Serial Killer|Bad vs Worse|Staten Island Summer|Daddy's Home 2|Love the Coopers|Stash House|Sinister|Another Evil|Paranormal Activity: The Ghost Dimension|The Caretaker|Uncaged|The Good Neighbor|Sinister 2|What's the Matter with Gerald?|Nesting|The Nice Guys|Cooties|Flock of Dudes|Tales of Halloween|Suburbicon|Hidden|The Evil Within|Mostly Ghostly 3: One Night in Doom House|Ted|Seven Psychopaths	1.0
